Landmarks,1441,v1.0,(mm)
#,Name,Type,X,Y,Z,NX,NY,NZ
746,Nasal_RIGHT.4.4.7,normal,4.603479e+01,-1.078166e+01,-1.065088e+01,4.164135e-01,-8.520646e-01,3.171526e-01
747,Nasal_RIGHT.4.4.8,normal,5.483430e+01,-8.806321e+00,-1.149198e+01,2.479095e-01,-9.260897e-01,2.844272e-01
748,Nasal_RIGHT.4.4.9,normal,6.489793e+01,-7.765529e+00,-1.140495e+01,1.921886e-01,-6.271610e-01,7.548065e-01
749,Nasal_RIGHT.4.5.1,normal,2.058571e+01,-2.023369e+01,2.204690e+00,6.356443e-01,1.255907e-01,7.616976e-01
750,Nasal_RIGHT.4.5.2,normal,2.262171e+01,-1.974307e+01,-2.194726e-01,8.258313e-01,-2.765045e-01,4.914755e-01
751,Nasal_RIGHT.4.5.3,normal,2.617770e+01,-1.940473e+01,-1.625347e+00,7.462025e-01,-3.865630e-01,5.419880e-01
752,Nasal_RIGHT.4.5.4,normal,2.921125e+01,-1.806422e+01,-5.240672e+00,4.690419e-01,-3.871459e-01,7.937996e-01
753,Nasal_RIGHT.4.5.5,normal,3.424424e+01,-1.692809e+01,-7.186595e+00,4.054266e-01,-5.112565e-01,7.577904e-01
754,Nasal_RIGHT.4.5.6,normal,3.957479e+01,-1.419672e+01,-1.046995e+01,4.591036e-01,-5.089216e-01,7.281640e-01
755,Nasal_RIGHT.4.5.7,normal,4.658350e+01,-1.170894e+01,-1.244472e+01,2.017807e-01,-7.380407e-01,6.438794e-01
756,Nasal_RIGHT.4.5.8,normal,5.554388e+01,-1.139389e+01,-1.209001e+01,-1.887780e-01,1.247660e-01,9.740618e-01
757,Nasal_RIGHT.4.5.9,normal,6.516512e+01,-1.031867e+01,-1.229101e+01,1.884800e-01,-8.380060e-01,5.120753e-01
758,Nasal_RIGHT.4.6.1,normal,2.428084e+01,-2.126967e+01,-4.259385e-01,2.854369e-01,2.338571e-01,9.294282e-01
759,Nasal_RIGHT.4.6.2,normal,2.643663e+01,-2.109505e+01,-2.792285e+00,-2.027929e-01,3.301182e-01,9.218986e-01
760,Nasal_RIGHT.4.6.3,normal,2.896693e+01,-2.059027e+01,-4.977178e+00,8.072188e-01,-7.707855e-02,5.851980e-01
761,Nasal_RIGHT.4.6.4,normal,3.185920e+01,-1.944707e+01,-7.682635e+00,5.837167e-01,-7.139389e-01,3.867378e-01
762,Nasal_RIGHT.4.6.5,normal,3.604206e+01,-1.804425e+01,-9.648651e+00,6.520649e-01,-5.629449e-01,5.078429e-01
763,Nasal_RIGHT.4.6.6,normal,4.090068e+01,-1.550322e+01,-1.265721e+01,5.333748e-01,-4.718274e-01,7.020614e-01
764,Nasal_RIGHT.4.6.7,normal,4.755976e+01,-1.385791e+01,-1.366286e+01,-1.290014e-01,-2.517091e-01,9.591669e-01
765,Nasal_RIGHT.4.6.8,normal,5.532619e+01,-1.254093e+01,-1.413412e+01,3.665333e-01,-9.275678e-01,-7.260487e-02
766,Nasal_RIGHT.4.6.9,normal,6.397984e+01,-1.120101e+01,-1.452214e+01,1.698566e-01,-7.918042e-01,5.866811e-01
767,Nasal_RIGHT.4.7.1,normal,2.795055e+01,-2.205143e+01,-3.270001e+00,7.302418e-01,-1.229262e-02,6.830782e-01
768,Nasal_RIGHT.4.7.2,normal,2.972367e+01,-2.226303e+01,-7.116682e+00,9.223719e-01,-1.943888e-02,3.858135e-01
769,Nasal_RIGHT.4.7.3,normal,3.158796e+01,-2.150648e+01,-9.756003e+00,7.372486e-01,-1.179339e-01,6.652489e-01
770,Nasal_RIGHT.4.7.4,normal,3.442768e+01,-2.037387e+01,-1.161860e+01,3.626893e-01,-7.632513e-01,5.347000e-01
771,Nasal_RIGHT.4.7.5,normal,3.810212e+01,-1.895757e+01,-1.305043e+01,7.650756e-01,-4.271044e-01,4.819142e-01
772,Nasal_RIGHT.4.7.6,normal,4.259618e+01,-1.715718e+01,-1.473815e+01,1.144319e-01,-9.024398e-01,4.153405e-01
773,Nasal_RIGHT.4.7.7,normal,4.821636e+01,-1.563619e+01,-1.544540e+01,9.391931e-02,-4.832082e-01,8.704534e-01
774,Nasal_RIGHT.4.7.8,normal,5.436695e+01,-1.303412e+01,-1.736189e+01,9.514827e-02,-6.120923e-01,7.850413e-01
775,Nasal_RIGHT.4.7.9,normal,6.159787e+01,-1.206146e+01,-1.718028e+01,9.180310e-02,-7.777267e-01,6.218630e-01
776,Nasal_RIGHT.4.8.1,normal,3.037128e+01,-2.329899e+01,-8.160120e+00,8.781036e-01,9.171700e-02,4.695979e-01
777,Nasal_RIGHT.4.8.2,normal,3.304300e+01,-2.352558e+01,-1.183281e+01,7.303728e-01,1.194440e-01,6.725242e-01
778,Nasal_RIGHT.4.8.3,normal,3.509938e+01,-2.271832e+01,-1.403989e+01,6.994566e-01,-3.179935e-01,6.400318e-01
779,Nasal_RIGHT.4.8.4,normal,3.776763e+01,-2.161809e+01,-1.547182e+01,5.114447e-01,-4.052839e-01,7.577395e-01
780,Nasal_RIGHT.4.8.5,normal,4.082774e+01,-2.025714e+01,-1.659343e+01,4.220224e-01,4.942057e-02,9.052374e-01
781,Nasal_RIGHT.4.8.6,normal,4.440187e+01,-1.870231e+01,-1.773187e+01,2.028854e-01,-2.846677e-01,9.369108e-01
782,Nasal_RIGHT.4.8.7,normal,4.857640e+01,-1.710301e+01,-1.848982e+01,1.695718e-01,-4.710525e-01,8.656529e-01
783,Nasal_RIGHT.4.8.8,normal,5.327807e+01,-1.561936e+01,-1.871257e+01,-1.605050e-01,2.212454e-01,9.619192e-01
784,Nasal_RIGHT.4.8.9,normal,5.819672e+01,-1.416836e+01,-1.877114e+01,3.177688e-01,-7.023121e-01,6.370092e-01
785,Nasal_RIGHT.4.9.1,normal,3.525104e+01,-2.586342e+01,-1.398599e+01,5.666603e-01,-5.388698e-02,8.221876e-01
786,Nasal_RIGHT.4.9.2,normal,3.715116e+01,-2.477598e+01,-1.548804e+01,5.723854e-01,3.309808e-01,7.502177e-01
787,Nasal_RIGHT.4.9.3,normal,3.949753e+01,-2.373150e+01,-1.626933e+01,2.110646e-01,6.061426e-02,9.755909e-01
788,Nasal_RIGHT.4.9.4,normal,4.185814e+01,-2.267686e+01,-1.711335e+01,3.874855e-01,1.087619e-01,9.154375e-01
789,Nasal_RIGHT.4.9.5,normal,4.429811e+01,-2.164956e+01,-1.787012e+01,4.668029e-02,1.210350e-01,9.915501e-01
790,Nasal_RIGHT.4.9.6,normal,4.678465e+01,-2.062143e+01,-1.839844e+01,2.547173e-01,-1.886238e-01,9.484409e-01
791,Nasal_RIGHT.4.9.7,normal,4.927634e+01,-1.959585e+01,-1.870501e+01,1.425751e-01,-1.360689e-01,9.803864e-01
792,Nasal_RIGHT.4.9.8,normal,5.170490e+01,-1.854633e+01,-1.909348e+01,2.246938e-02,3.876438e-01,9.215354e-01
793,Nasal_RIGHT.4.9.9,normal,5.408269e+01,-1.753611e+01,-1.932672e+01,-1.315106e-02,-2.146819e-02,9.996830e-01
794,Postfrontal_LEFT.5.1.1,normal,-7.562309e+01,4.071784e+01,3.095251e+01,5.077228e-02,6.134377e-01,7.881094e-01
795,Postfrontal_LEFT.5.1.2,normal,-7.253697e+01,3.491726e+01,3.641912e+01,3.470318e-01,6.575854e-01,6.686931e-01
796,Postfrontal_LEFT.5.1.3,normal,-6.722630e+01,2.918943e+01,4.023490e+01,4.000896e-01,5.707283e-01,7.170757e-01
797,Postfrontal_LEFT.5.1.4,normal,-6.236739e+01,2.309969e+01,4.310524e+01,4.405977e-01,5.463580e-01,7.122967e-01
798,Postfrontal_LEFT.5.1.5,normal,-5.991484e+01,1.699611e+01,4.603608e+01,-3.718141e-01,4.542158e-01,8.095940e-01
799,Postfrontal_LEFT.5.1.6,normal,-6.051770e+01,1.057213e+01,4.862737e+01,4.293419e-02,4.065247e-01,9.126304e-01
800,Postfrontal_LEFT.5.1.7,normal,-6.389837e+01,4.399117e+00,5.079560e+01,4.629605e-01,-2.551915e-01,8.488492e-01
801,Postfrontal_LEFT.5.1.8,normal,-6.905438e+01,-7.092550e-01,5.188427e+01,6.074932e-01,-2.365921e-01,7.582719e-01
802,Postfrontal_LEFT.5.1.9,normal,-7.260693e+01,-4.126421e+00,5.198409e+01,3.510473e-01,4.851214e-01,8.008891e-01
803,Postfrontal_LEFT.5.2.1,normal,-8.070615e+01,4.039587e+01,2.540874e+01,-1.013689e-01,8.865344e-01,4.514214e-01
804,Postfrontal_LEFT.5.2.2,normal,-7.660822e+01,3.665425e+01,3.539584e+01,-1.550692e-02,7.993544e-01,6.006597e-01
805,Postfrontal_LEFT.5.2.3,normal,-7.290077e+01,3.032969e+01,4.074385e+01,-2.084800e-02,6.462133e-01,7.628722e-01
806,Postfrontal_LEFT.5.2.4,normal,-7.008713e+01,2.464516e+01,4.551230e+01,1.890990e-01,7.238641e-01,6.635226e-01
807,Postfrontal_LEFT.5.2.5,normal,-6.849059e+01,1.848126e+01,4.878239e+01,-1.786668e-03,3.011005e-01,9.535908e-01
808,Postfrontal_LEFT.5.2.6,normal,-6.885382e+01,1.218097e+01,5.087485e+01,2.687818e-02,2.512670e-01,9.675446e-01
809,Postfrontal_LEFT.5.2.7,normal,-7.124259e+01,6.224621e+00,5.245362e+01,-3.093829e-02,8.277962e-01,5.601753e-01
810,Postfrontal_LEFT.5.2.8,normal,-7.483110e+01,4.551763e-01,5.273002e+01,6.070608e-01,4.783845e-01,6.345277e-01
811,Postfrontal_LEFT.5.2.9,normal,-7.870810e+01,-4.641625e+00,5.231040e+01,-4.187500e-02,7.951784e-01,6.049280e-01
812,Postfrontal_LEFT.5.3.1,normal,-8.594806e+01,4.044749e+01,2.275033e+01,-3.829560e-01,9.074677e-01,1.727626e-01
813,Postfrontal_LEFT.5.3.2,normal,-8.270299e+01,3.690139e+01,3.348022e+01,-2.692808e-01,7.331856e-01,6.244411e-01
814,Postfrontal_LEFT.5.3.3,normal,-7.989062e+01,3.137256e+01,4.116555e+01,1.568951e-01,6.564954e-01,7.378331e-01
815,Postfrontal_LEFT.5.3.4,normal,-7.783829e+01,2.553477e+01,4.653978e+01,8.598890e-02,5.970640e-01,7.975717e-01
816,Postfrontal_LEFT.5.3.5,normal,-7.661903e+01,1.943887e+01,4.975545e+01,-6.277159e-02,4.334575e-01,8.989852e-01
817,Postfrontal_LEFT.5.3.6,normal,-7.678864e+01,1.323128e+01,5.148862e+01,4.212675e-01,2.990853e-01,8.562020e-01
818,Postfrontal_LEFT.5.3.7,normal,-7.853104e+01,6.947123e+00,5.238028e+01,-8.580520e-01,-3.519213e-01,3.740300e-01
819,Postfrontal_LEFT.5.3.8,normal,-8.125743e+01,4.978682e-01,5.236750e+01,-1.950598e-01,3.307581e-01,9.233368e-01
820,Postfrontal_LEFT.5.3.9,normal,-8.445796e+01,-4.936586e+00,5.220929e+01,3.416132e-02,7.114708e-01,7.018848e-01
821,Postfrontal_LEFT.5.4.1,normal,-9.131779e+01,4.037503e+01,2.106046e+01,6.412494e-02,9.863290e-01,-1.517996e-01
822,Postfrontal_LEFT.5.4.2,normal,-8.866370e+01,3.639913e+01,3.114986e+01,-2.512659e-01,6.013310e-01,7.584633e-01
823,Postfrontal_LEFT.5.4.3,normal,-8.685557e+01,3.173565e+01,4.026566e+01,-2.881975e-01,8.224528e-01,4.904220e-01
824,Postfrontal_LEFT.5.4.4,normal,-8.537840e+01,2.595651e+01,4.599702e+01,-2.013257e-01,4.358412e-01,8.772175e-01
825,Postfrontal_LEFT.5.4.5,normal,-8.436411e+01,2.000130e+01,4.902336e+01,-6.085148e-02,3.023450e-01,9.512543e-01
826,Postfrontal_LEFT.5.4.6,normal,-8.429595e+01,1.386247e+01,5.067230e+01,3.373339e-01,-1.550098e-01,9.285353e-01
827,Postfrontal_LEFT.5.4.7,normal,-8.532143e+01,7.356887e+00,5.154161e+01,-3.050661e-01,6.101863e-01,7.311685e-01
828,Postfrontal_LEFT.5.4.8,normal,-8.711356e+01,3.114041e-01,5.121725e+01,-2.932561e-02,-1.583413e-01,9.869488e-01
829,Postfrontal_LEFT.5.4.9,normal,-9.000464e+01,-4.852142e+00,5.175568e+01,-2.660037e-01,3.454187e-02,9.633530e-01
830,Postfrontal_LEFT.5.5.1,normal,-9.713947e+01,4.123698e+01,1.961913e+01,-6.765513e-02,8.624254e-01,5.016426e-01
831,Postfrontal_LEFT.5.5.2,normal,-9.515923e+01,3.679404e+01,2.947845e+01,-9.586832e-02,6.579211e-01,7.469600e-01
832,Postfrontal_LEFT.5.5.3,normal,-9.389639e+01,3.186727e+01,3.839187e+01,-2.311525e-01,7.610926e-01,6.060581e-01
833,Postfrontal_LEFT.5.5.4,normal,-9.279861e+01,2.609647e+01,4.418982e+01,-2.551087e-01,4.081295e-01,8.765557e-01
834,Postfrontal_LEFT.5.5.5,normal,-9.196663e+01,2.025885e+01,4.758794e+01,-2.749517e-01,7.429140e-02,9.585836e-01
835,Postfrontal_LEFT.5.5.6,normal,-9.153870e+01,1.417271e+01,4.916101e+01,-2.748306e-01,2.785598e-01,9.202569e-01
836,Postfrontal_LEFT.5.5.7,normal,-9.185477e+01,7.610431e+00,5.000747e+01,-3.810570e-01,8.812313e-02,9.203423e-01
837,Postfrontal_LEFT.5.5.8,normal,-9.296893e+01,6.436394e-01,5.016991e+01,-8.809611e-02,-1.906424e-01,9.776987e-01
838,Postfrontal_LEFT.5.5.9,normal,-9.523783e+01,-5.083405e+00,5.040629e+01,-2.485163e-01,7.251118e-01,6.422247e-01
839,Postfrontal_LEFT.5.6.1,normal,-1.033322e+02,4.188906e+01,1.765516e+01,1.349432e-01,9.460744e-01,2.945058e-01
840,Postfrontal_LEFT.5.6.2,normal,-1.019009e+02,3.683410e+01,2.686108e+01,-1.562915e-01,8.230543e-01,5.460352e-01
841,Postfrontal_LEFT.5.6.3,normal,-1.011412e+02,3.178784e+01,3.557491e+01,-3.067957e-01,7.896000e-01,5.314211e-01
842,Postfrontal_LEFT.5.6.4,normal,-1.001309e+02,2.592100e+01,4.112660e+01,-5.087485e-01,4.127856e-01,7.555018e-01
843,Postfrontal_LEFT.5.6.5,normal,-9.913613e+01,2.007811e+01,4.434261e+01,-4.106972e-01,-1.457718e-03,9.117707e-01
844,Postfrontal_LEFT.5.6.6,normal,-9.854697e+01,1.414330e+01,4.665362e+01,-4.486223e-01,2.807773e-01,8.484704e-01
845,Postfrontal_LEFT.5.6.7,normal,-9.844288e+01,7.861778e+00,4.815103e+01,-3.089478e-01,-7.335806e-02,9.482458e-01
846,Postfrontal_LEFT.5.6.8,normal,-9.878967e+01,1.130866e+00,4.842941e+01,3.676755e-02,-4.657027e-01,8.841772e-01
847,Postfrontal_LEFT.5.6.9,normal,-1.002400e+02,-4.913230e+00,4.873590e+01,-2.309584e-01,5.061788e-01,8.309280e-01
848,Postfrontal_LEFT.5.7.1,normal,-1.097608e+02,4.162433e+01,1.489151e+01,-5.362863e-01,6.583059e-01,5.282333e-01
849,Postfrontal_LEFT.5.7.2,normal,-1.086118e+02,3.604435e+01,2.315054e+01,-1.983569e-01,7.195910e-01,6.654648e-01
850,Postfrontal_LEFT.5.7.3,normal,-1.082641e+02,3.114072e+01,3.120612e+01,-5.331901e-01,5.287362e-01,6.604139e-01
851,Postfrontal_LEFT.5.7.4,normal,-1.072638e+02,2.534509e+01,3.656434e+01,-6.816794e-01,4.366883e-01,5.870405e-01
852,Postfrontal_LEFT.5.7.5,normal,-1.064253e+02,1.961337e+01,4.056816e+01,-5.862329e-01,2.380979e-01,7.743645e-01
853,Postfrontal_LEFT.5.7.6,normal,-1.055423e+02,1.384469e+01,4.321082e+01,-5.583232e-01,2.321669e-01,7.964758e-01
854,Postfrontal_LEFT.5.7.7,normal,-1.048709e+02,7.898697e+00,4.504472e+01,-6.205499e-01,-8.734918e-02,7.792869e-01
855,Postfrontal_LEFT.5.7.8,normal,-1.045257e+02,1.645123e+00,4.598303e+01,-4.489145e-01,4.677784e-02,8.923495e-01
856,Postfrontal_LEFT.5.7.9,normal,-1.050560e+02,-4.446932e+00,4.671612e+01,-4.538167e-01,3.880206e-01,8.021786e-01
857,Postfrontal_LEFT.5.8.1,normal,-1.154651e+02,3.957296e+01,1.180163e+01,-4.375613e-01,8.985420e-01,3.409437e-02
858,Postfrontal_LEFT.5.8.2,normal,-1.163096e+02,3.546561e+01,2.022730e+01,-7.255484e-01,5.677288e-01,3.889262e-01
859,Postfrontal_LEFT.5.8.3,normal,-1.142594e+02,2.926127e+01,2.460352e+01,-6.155331e-02,3.241462e-01,9.440024e-01
860,Postfrontal_LEFT.5.8.4,normal,-1.136767e+02,2.409249e+01,2.998780e+01,-7.808414e-01,7.671291e-02,6.200016e-01
861,Postfrontal_LEFT.5.8.5,normal,-1.130341e+02,1.869565e+01,3.438238e+01,-7.185745e-01,3.218219e-01,6.165074e-01
862,Postfrontal_LEFT.5.8.6,normal,-1.123597e+02,1.322476e+01,3.797147e+01,-7.215348e-01,2.474720e-01,6.466415e-01
863,Postfrontal_LEFT.5.8.7,normal,-1.114039e+02,7.674650e+00,4.072250e+01,-6.115669e-01,2.037924e-01,7.644963e-01
864,Postfrontal_LEFT.5.8.8,normal,-1.102676e+02,1.962504e+00,4.260548e+01,-5.842467e-01,3.179026e-02,8.109533e-01
865,Postfrontal_LEFT.5.8.9,normal,-1.096057e+02,-3.896369e+00,4.418263e+01,-4.226411e-01,3.097656e-01,8.517158e-01
866,Postfrontal_LEFT.5.9.1,normal,-1.234555e+02,3.733662e+01,1.141860e+01,-4.479710e-01,7.095459e-01,5.439363e-01
867,Postfrontal_LEFT.5.9.2,normal,-1.229812e+02,3.304353e+01,1.590486e+01,-3.323816e-01,6.218101e-01,7.091366e-01
868,Postfrontal_LEFT.5.9.3,normal,-1.217249e+02,2.797779e+01,1.957543e+01,-4.500116e-01,4.939708e-01,7.439640e-01
869,Postfrontal_LEFT.5.9.4,normal,-1.200376e+02,2.243425e+01,2.271548e+01,-7.707870e-01,4.014478e-01,4.946991e-01
870,Postfrontal_LEFT.5.9.5,normal,-1.187966e+02,1.718304e+01,2.636158e+01,-7.471465e-01,3.031930e-01,5.914779e-01
871,Postfrontal_LEFT.5.9.6,normal,-1.178059e+02,1.205679e+01,3.018648e+01,-4.604912e-01,4.454657e-01,7.677945e-01
872,Postfrontal_LEFT.5.9.7,normal,-1.167082e+02,7.097641e+00,3.405511e+01,-9.231687e-01,-1.432232e-01,3.567168e-01
873,Postfrontal_LEFT.5.9.8,normal,-1.152153e+02,2.176437e+00,3.765122e+01,-7.903650e-01,1.431198e-01,5.956845e-01
874,Postfrontal_LEFT.5.9.9,normal,-1.135842e+02,-3.386836e+00,4.071584e+01,-7.090216e-01,1.606095e-01,6.866535e-01
875,Postfrontal_RIGHT.6.1.1,normal,-7.305573e+01,-7.259161e+00,5.162696e+01,8.840854e-02,-6.310844e-01,7.706598e-01
876,Postfrontal_RIGHT.6.1.2,normal,-6.877087e+01,-1.066008e+01,5.155199e+01,-1.789529e-02,-2.190710e-01,9.755448e-01
877,Postfrontal_RIGHT.6.1.3,normal,-6.555300e+01,-1.445899e+01,5.060004e+01,4.532668e-02,1.221946e-01,9.914706e-01
878,Postfrontal_RIGHT.6.1.4,normal,-6.374753e+01,-1.851580e+01,5.058535e+01,-1.533730e-01,1.530744e-01,9.762403e-01
879,Postfrontal_RIGHT.6.1.5,normal,-6.361341e+01,-2.283349e+01,5.046190e+01,4.490049e-01,-2.002464e-02,8.933049e-01
880,Postfrontal_RIGHT.6.1.6,normal,-6.494344e+01,-2.753598e+01,5.049119e+01,3.021978e-01,4.336669e-01,8.488872e-01
881,Postfrontal_RIGHT.6.1.7,normal,-6.774963e+01,-3.295843e+01,4.962783e+01,4.434507e-01,-7.282563e-02,8.933353e-01
882,Postfrontal_RIGHT.6.1.8,normal,-7.145452e+01,-3.962278e+01,4.781927e+01,3.976491e-01,-8.782921e-01,2.654776e-01
883,Postfrontal_RIGHT.6.1.9,normal,-7.586951e+01,-4.831100e+01,4.187353e+01,-4.254557e-01,2.105148e-01,8.801541e-01
884,Postfrontal_RIGHT.6.2.1,normal,-7.958743e+01,-7.525799e+00,5.224584e+01,-7.067490e-01,1.563943e-01,6.899614e-01
885,Postfrontal_RIGHT.6.2.2,normal,-7.635389e+01,-1.126998e+01,5.309186e+01,-9.461975e-02,-7.834204e-01,6.142472e-01
886,Postfrontal_RIGHT.6.2.3,normal,-7.425661e+01,-1.531307e+01,5.348251e+01,3.209895e-02,-2.533641e-01,9.668383e-01
887,Postfrontal_RIGHT.6.2.4,normal,-7.320330e+01,-1.967384e+01,5.318450e+01,8.015919e-02,1.523749e-02,9.966657e-01
888,Postfrontal_RIGHT.6.2.5,normal,-7.320329e+01,-2.439607e+01,5.282713e+01,1.455634e-01,-3.025613e-01,9.419490e-01
889,Postfrontal_RIGHT.6.2.6,normal,-7.426767e+01,-2.961282e+01,5.219481e+01,2.010402e-01,-1.920914e-01,9.605644e-01
890,Postfrontal_RIGHT.6.2.7,normal,-7.646628e+01,-3.560365e+01,5.087419e+01,2.768641e-01,-7.133164e-01,6.438369e-01
891,Postfrontal_RIGHT.6.2.8,normal,-8.032895e+01,-4.143071e+01,4.646835e+01,3.662525e-02,4.424458e-01,8.960472e-01
892,Postfrontal_RIGHT.6.2.9,normal,-8.444460e+01,-4.782562e+01,4.017551e+01,-1.360294e-01,-5.825527e-01,8.013291e-01
893,Postfrontal_RIGHT.6.3.1,normal,-8.542165e+01,-8.077009e+00,5.251967e+01,1.129206e-01,-3.022341e-01,9.465218e-01
894,Postfrontal_RIGHT.6.3.2,normal,-8.363120e+01,-1.153388e+01,5.263844e+01,-7.620133e-02,8.825182e-02,9.931792e-01
895,Postfrontal_RIGHT.6.3.3,normal,-8.257095e+01,-1.570989e+01,5.332772e+01,6.114334e-01,1.218136e-01,7.818637e-01
896,Postfrontal_RIGHT.6.3.4,normal,-8.221405e+01,-2.032779e+01,5.345732e+01,-4.456386e-01,1.945365e-01,8.738202e-01
897,Postfrontal_RIGHT.6.3.5,normal,-8.253259e+01,-2.555509e+01,5.321204e+01,1.919524e-01,8.799545e-02,9.774514e-01
898,Postfrontal_RIGHT.6.3.6,normal,-8.347660e+01,-3.192830e+01,5.300686e+01,1.692941e-02,-7.516639e-01,6.593291e-01
899,Postfrontal_RIGHT.6.3.7,normal,-8.588441e+01,-3.718954e+01,4.988375e+01,3.428927e-02,-6.628888e-01,7.479323e-01
900,Postfrontal_RIGHT.6.3.8,normal,-8.912498e+01,-4.288766e+01,4.563996e+01,6.394620e-01,4.339683e-02,7.675969e-01
901,Postfrontal_RIGHT.6.3.9,normal,-9.246002e+01,-4.721740e+01,3.821727e+01,-1.754455e-01,-7.283130e-01,6.624039e-01
902,Postfrontal_RIGHT.6.4.1,normal,-9.078020e+01,-8.123962e+00,5.192709e+01,-5.202439e-02,5.402237e-01,8.399118e-01
903,Postfrontal_RIGHT.6.4.2,normal,-9.028096e+01,-1.191782e+01,5.192625e+01,4.383766e-01,-2.702604e-01,8.571962e-01
904,Postfrontal_RIGHT.6.4.3,normal,-9.015129e+01,-1.580465e+01,5.226286e+01,-2.152932e-01,2.099321e-01,9.537177e-01
905,Postfrontal_RIGHT.6.4.4,normal,-9.041351e+01,-2.042490e+01,5.249858e+01,-2.588194e-01,-1.067181e-01,9.600124e-01
906,Postfrontal_RIGHT.6.4.5,normal,-9.128166e+01,-2.494723e+01,5.111201e+01,-1.363037e-01,-9.468856e-01,-2.912540e-01
907,Postfrontal_RIGHT.6.4.6,normal,-9.255557e+01,-3.189514e+01,5.080737e+01,-7.024038e-02,2.411986e-01,9.679306e-01
908,Postfrontal_RIGHT.6.4.7,normal,-9.468574e+01,-3.776053e+01,4.802074e+01,6.306288e-01,-2.660500e-01,7.290574e-01
909,Postfrontal_RIGHT.6.4.8,normal,-9.728292e+01,-4.250209e+01,4.300626e+01,2.702133e-02,-5.217710e-01,8.526576e-01
910,Postfrontal_RIGHT.6.4.9,normal,-9.968131e+01,-4.633398e+01,3.600870e+01,-4.384749e-01,-6.508902e-01,6.197433e-01
911,Postfrontal_RIGHT.6.5.1,normal,-9.583610e+01,-8.104879e+00,5.059221e+01,6.968670e-02,2.982723e-01,9.519335e-01
912,Postfrontal_RIGHT.6.5.2,normal,-9.629432e+01,-1.215580e+01,5.057903e+01,-1.618159e-01,1.578024e-01,9.741222e-01
913,Postfrontal_RIGHT.6.5.3,normal,-9.689907e+01,-1.587236e+01,5.065949e+01,-2.865781e-01,-5.769255e-02,9.563182e-01
914,Postfrontal_RIGHT.6.5.4,normal,-9.771621e+01,-2.027810e+01,5.064157e+01,-2.603589e-01,-6.779026e-02,9.631292e-01
915,Postfrontal_RIGHT.6.5.5,normal,-9.887093e+01,-2.548165e+01,4.986124e+01,-6.400055e-02,-7.168611e-01,6.942723e-01
916,Postfrontal_RIGHT.6.5.6,normal,-1.004055e+02,-3.097666e+01,4.789053e+01,-3.421541e-01,1.515280e-03,9.396427e-01
917,Postfrontal_RIGHT.6.5.7,normal,-1.023266e+02,-3.652338e+01,4.477416e+01,-5.193685e-01,-6.549459e-01,5.489100e-01
918,Postfrontal_RIGHT.6.5.8,normal,-1.040292e+02,-4.046597e+01,3.945551e+01,3.865837e-01,-9.124776e-01,-1.339320e-01
919,Postfrontal_RIGHT.6.5.9,normal,-1.060286e+02,-4.516250e+01,3.361540e+01,-4.358435e-01,-6.963550e-01,5.702019e-01
920,Postfrontal_RIGHT.6.6.1,normal,-1.006593e+02,-8.009396e+00,4.910197e+01,-3.832974e-01,6.710501e-02,9.211841e-01
921,Postfrontal_RIGHT.6.6.2,normal,-1.018312e+02,-1.212661e+01,4.907530e+01,-5.641779e-01,1.044595e-01,8.190187e-01
922,Postfrontal_RIGHT.6.6.3,normal,-1.029679e+02,-1.592369e+01,4.865546e+01,-4.838143e-01,-9.258904e-02,8.702593e-01
923,Postfrontal_RIGHT.6.6.4,normal,-1.042039e+02,-2.014222e+01,4.809770e+01,-5.114237e-01,2.390277e-01,8.254161e-01
924,Postfrontal_RIGHT.6.6.5,normal,-1.056700e+02,-2.512765e+01,4.701889e+01,-3.581043e-01,-2.730586e-01,8.928608e-01
925,Postfrontal_RIGHT.6.6.6,normal,-1.073906e+02,-3.056516e+01,4.497786e+01,-3.616609e-01,-4.545562e-01,8.139902e-01
926,Postfrontal_RIGHT.6.6.7,normal,-1.087824e+02,-3.494793e+01,4.113720e+01,-6.611767e-01,-3.687992e-01,6.533242e-01
927,Postfrontal_RIGHT.6.6.8,normal,-1.101333e+02,-3.925036e+01,3.648744e+01,-6.325427e-01,-7.744436e-01,1.126267e-02
928,Postfrontal_RIGHT.6.6.9,normal,-1.112627e+02,-4.328138e+01,3.079102e+01,-5.734065e-01,-4.018734e-01,7.139348e-01
929,Postfrontal_RIGHT.6.7.1,normal,-1.054188e+02,-7.838337e+00,4.733433e+01,-2.095624e-01,-6.305533e-02,9.757601e-01
930,Postfrontal_RIGHT.6.7.2,normal,-1.071080e+02,-1.190253e+01,4.668549e+01,-6.919205e-01,1.802631e-01,6.991075e-01
931,Postfrontal_RIGHT.6.7.3,normal,-1.086392e+02,-1.590520e+01,4.612234e+01,-3.413020e-01,-3.079567e-01,8.880742e-01
932,Postfrontal_RIGHT.6.7.4,normal,-1.100533e+02,-1.996733e+01,4.480308e+01,-6.143947e-01,-1.289558e-01,7.783892e-01
933,Postfrontal_RIGHT.6.7.5,normal,-1.118248e+02,-2.480461e+01,4.354330e+01,-5.733295e-01,-1.601706e-01,8.035164e-01
934,Postfrontal_RIGHT.6.7.6,normal,-1.129765e+02,-2.890739e+01,4.046445e+01,-6.998844e-01,-3.752793e-01,6.077230e-01
